row,rt,final_value,start_value,time_elapsed,subject,facial_expressions,skinTone,starting_color,difference
2117,21454.9,0.810747,0.160747,108976,5ca489d406fc270001d3672b,smile,light,dim,-3.22526
2118,14854.8,0.775,0.0997674,123832,5ca489d406fc270001d3672b,smile,light,dim,-6.8
2119,14583.1,0.889926,0.914926,138416,5ca489d406fc270001d3672b,smile,light,bright,0.192582
2120,7254.85,0.888375,0.963375,145672,5ca489d406fc270001d3672b,smile,light,bright,0.0374817
2121,NULL,NULL,NULL,6566,5bddcf362562330001b93076,smile,medium,NULL,NULL
2122,41753,0.543537,0.543537,48333,5bddcf362562330001b93076,smile,medium,NULL,NULL
2123,18533,0.629531,0.379531,66880,5bddcf362562330001b93076,smile,medium,dim,-4.64688
2124,14398,0.647151,0.797151,81289,5bddcf362562330001b93076,smile,medium,bright,-2.88493
2125,24292,0.681817,0.881817,105591,5bddcf362562330001b93076,smile,medium,bright,1.48165
2126,27548,0.640574,0.990574,133154,5bddcf362562330001b93076,smile,medium,bright,-2.6426
2127,16096,0.669719,0.569719,149263,5bddcf362562330001b93076,smile,medium,dim,-0.628081
2128,21926,0.656225,0.381225,171193,5bddcf362562330001b93076,smile,medium,dim,-1.97749
2129,NULL,NULL,NULL,9320,5c3241e923f1c60001a6b5cf,frown,light,NULL,NULL
2130,26365.7,0.730885,0.730885,35691,5c3241e923f1c60001a6b5cf,frown,light,NULL,NULL
2131,26269.7,0.891741,0.191741,61966,5c3241e923f1c60001a6b5cf,frown,light,dim,1.87405
2132,11168.1,0.892015,0.967015,73136,5c3241e923f1c60001a6b5cf,frown,light,bright,0.401535
2133,46044.8,0.871049,0.521049,119184,5c3241e923f1c60001a6b5cf,frown,light,dim,-1.69512
2134,26172,0.832213,0.857213,145351,5c3241e923f1c60001a6b5cf,frown,light,bright,-1.07867
2135,10028.4,0.886547,0.911547,155382,5c3241e923f1c60001a6b5cf,frown,light,bright,1.3547
2136,9806.51,0.827815,0.302815,165192,5c3241e923f1c60001a6b5cf,frown,light,dim,-1.51854
2137,NULL,NULL,NULL,16084,5c2cec0af98b890001b9776b,smile,medium,NULL,NULL
2138,48356.2,0.400238,0.400238,78458,5c2cec0af98b890001b9776b,smile,medium,NULL,NULL
2139,9902.5,0.984832,0.984832,88372,5c2cec0af98b890001b9776b,smile,medium,bright,30.8832
2140,3421.1,0.54681,0.54681,91809,5c2cec0af98b890001b9776b,smile,medium,dim,-12.019
2141,40483.4,0.56651,0.56651,160747,5c2cec0af98b890001b9776b,smile,medium,dim,-10.949
2142,1370.8,0.843629,0.843629,162131,5c2cec0af98b890001b9776b,smile,medium,bright,16.7629
2143,6724.2,0.794993,0.794993,168869,5c2cec0af98b890001b9776b,smile,medium,bright,12.7993
2144,19055,0.304985,0.304985,187933,5c2cec0af98b890001b9776b,smile,medium,dim,-37.1015
2145,NULL,NULL,NULL,3437,59936f217c41bc00012e5b17,frown,light,NULL,NULL
2146,30085.6,0.55953,0.55953,33527,59936f217c41bc00012e5b17,frown,light,NULL,NULL
2147,36448.8,0.834324,0.0593238,69978,59936f217c41bc00012e5b17,frown,light,dim,-0.867618
2148,18144.3,0.827236,0.0522363,88124,59936f217c41bc00012e5b17,frown,light,dim,-1.57637
2149,20458,0.919547,0.894547,108583,59936f217c41bc00012e5b17,frown,light,bright,4.65465
2150,24903.3,0.918,0.893,133488,59936f217c41bc00012e5b17,frown,light,bright,2.99996
2151,19434,0.911823,0.661823,152924,59936f217c41bc00012e5b17,frown,light,dim,2.38228
2152,10671.6,0.925,0.980732,163598,59936f217c41bc00012e5b17,frown,light,bright,5.2
2153,NULL,NULL,NULL,4178,5cadcbd3cdf3eb00136336a4,frown,light,NULL,NULL
2154,16151.3,0.546888,0.546888,20333,5cadcbd3cdf3eb00136336a4,frown,light,NULL,NULL
2155,13101.7,0.9,0.300859,33437,5cadcbd3cdf3eb00136336a4,frown,light,dim,2.7
2156,10271,0.894215,0.644215,43711,5cadcbd3cdf3eb00136336a4,frown,light,dim,0.621511
2157,6125.3,0.848672,0.898672,49839,5cadcbd3cdf3eb00136336a4,frown,light,bright,0.567224
2158,10493.9,0.893908,0.968908,60334,5cadcbd3cdf3eb00136336a4,frown,light,bright,2.09079
2159,11225.8,0.8186,0.4936,71562,5cadcbd3cdf3eb00136336a4,frown,light,dim,-2.44
2160,6696.3,0.911124,0.986124,78261,5cadcbd3cdf3eb00136336a4,frown,light,bright,2.31236
2161,NULL,NULL,NULL,6469,5c1ebfac38f2f000019c68f9,smile,light,NULL,NULL
2162,33762,0.477404,0.577404,40239,5c1ebfac38f2f000019c68f9,smile,light,NULL,NULL
2163,23230.2,0.890738,0.965738,63468,5c1ebfac38f2f000019c68f9,smile,light,bright,1.77377
2164,8487.54,0.883663,0.858663,71958,5c1ebfac38f2f000019c68f9,smile,light,dim,-0.433662
2165,17493,0.829429,0.729429,89452,5c1ebfac38f2f000019c68f9,smile,light,dim,-1.35714
2166,7144.71,0.903226,0.903226,96598,5c1ebfac38f2f000019c68f9,smile,light,bright,3.02263
2167,35094.9,0.833854,0.858854,131693,5c1ebfac38f2f000019c68f9,smile,light,bright,-0.914568
2168,30119.7,0.895981,0.345981,161814,5c1ebfac38f2f000019c68f9,smile,light,dim,0.798064
2169,NULL,NULL,NULL,3768,5c46420dd9c114000113bb42,smile,dark,NULL,NULL
2170,42720.3,0.577151,0.227151,46494,5c46420dd9c114000113bb42,smile,dark,NULL,NULL
2171,45983.6,0.444617,0.369617,92483,5c46420dd9c114000113bb42,smile,dark,dim,-7.53825
2172,20248.4,0.441833,0.341833,112735,5c46420dd9c114000113bb42,smile,dark,dim,-6.81671
2173,44110.8,0.4,0.95171,156849,5c46420dd9c114000113bb42,smile,dark,bright,-9
2174,21954.5,0.401928,0.226928,178807,5c46420dd9c114000113bb42,smile,dark,dim,-10.8072
2175,23074,0.426197,0.951198,201885,5c46420dd9c114000113bb42,smile,dark,bright,-6.38025
2176,13694.9,0.481732,0.556732,215586,5c46420dd9c114000113bb42,smile,dark,bright,-3.82683
2177,NULL,NULL,NULL,253618,5bb5d4c9ac45e6000130a58f,smile,medium,NULL,NULL
2178,10870,0.304619,0.304619,264500,5bb5d4c9ac45e6000130a58f,smile,medium,NULL,NULL
2179,16560,0.767425,0.642425,281067,5bb5d4c9ac45e6000130a58f,smile,medium,dim,9.14249
2180,7007,0.656494,0.731494,288081,5bb5d4c9ac45e6000130a58f,smile,medium,bright,-1.95061
2181,4061,0.762707,0.912707,292146,5bb5d4c9ac45e6000130a58f,smile,medium,bright,9.57069
2182,3327,0.532711,0.507711,295478,5bb5d4c9ac45e6000130a58f,smile,medium,dim,-14.3289
2183,1134,0.554319,0.554319,296618,5bb5d4c9ac45e6000130a58f,smile,medium,dim,-12.1681
2184,2939,0.858681,0.808681,299563,5bb5d4c9ac45e6000130a58f,smile,medium,bright,19.1681
2185,NULL,NULL,NULL,10053,5c9120441878b00017222f9f,smile,dark,NULL,NULL
2186,5654.04,0.344175,0.344175,15717,5c9120441878b00017222f9f,smile,dark,NULL,NULL
2187,15217.9,0.287176,0.312176,30942,5c9120441878b00017222f9f,smile,dark,dim,-23.2824
2188,1154.98,0.36404,0.36404,32101,5c9120441878b00017222f9f,smile,dark,dim,-12.596
2189,5409.51,0.458934,0.958934,37515,5c9120441878b00017222f9f,smile,dark,bright,-6.10655
2190,1972.76,0.440177,0.965177,39491,5c9120441878b00017222f9f,smile,dark,bright,-6.98229
2191,1285.06,0.446584,0.496584,40779,5c9120441878b00017222f9f,smile,dark,bright,-4.34163
2192,2636.83,0.449043,0.424043,43419,5c9120441878b00017222f9f,smile,dark,dim,-6.09565
2193,NULL,NULL,NULL,7172,5c782149396b890001d98a64,frown,light,NULL,NULL
2194,36512.6,0.570727,0.620727,43694,5c782149396b890001d98a64,frown,light,NULL,NULL
